Name,Final Project,Link,Status
Databases: Modeling and Theory,,https://www.edx.org/course/modeling-and-theory,Not started
https://www.edx.org/course/databases-5-sql,,https://www.edx.org/course/databases-5-sql,Not started
https://www.edx.org/course/semistructured-data,,https://www.edx.org/course/semistructured-data,Not started
https://www.coursera.org/learn/machine-learning,,http://imp.i384100.net/yRA66V,Not started
https://www.edx.org/course/computer-graphics-2,,https://www.edx.org/course/computer-graphics-2,Not started
https://www.edx.org/course/software-engineering-introduction,,https://www.edx.org/course/software-engineering-introduction,Not started
,,,
